policy_id,state_of_domicile,operating_pattern,vehicle_type,gvw_lbs,heavy_vehicle_flag,vehicle_age_years,adas_equipped_flag,driver_tenure_days,driver_age,mvr_violations_3yr,prior_at_fault_claims,fleet_safety_program_flag,policy_term_months,fleet_size,cargo_type,cargo_value_usd,region_weather_risk,total_miles,total_trips,harsh_braking_events,harsh_acceleration_events,speeding_events,phone_distraction_events,tailgating_events,night_driving_pct,max_continuous_driving_hrs,aggression_index_per100mi,speeding_rate_per100mi,fatigue_exposure_density,distraction_rate_per_trip,behavioral_volatility_index,speed_x_night_severity_multiplier,fatigue_x_longhaul_score,new_driver_heavy_vehicle_multiplier,behavioral_drift_signal,operational_exposure_risk_index,vehicle_years,earned_exposure,bi_limit_usd,collision_deductible_usd,coverage_type,had_claim_flag,num_claims_12mo,catastrophic_loss_flag,incurred_loss_12mo_usd,uw_risk_tier,claim_frequency,loss_per_vehicle_year,pure_premium
POL005353,TX,mixed,semi_truck,70098,1,1.3,0,212,44,3,1,0,12,1,hazmat,40439,moderate,17138,406,120,119,696,62.0,33.0,9.7,4.6,2.51,3.8,3.35,0.1527,5.0,0.117,0.875,4.856,0.358,0.1788,0.1714,0.1714,49940,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005354,NY,long_haul,semi_truck,66639,1,2.2,0,967,39,2,0,0,12,12,general,61101,high,20422,309,42,138,760,37.0,41.0,22.6,9.3,1.76,3.95,6.25,0.1197,5.0,0.118,5.0,0.011,0.63,0.2466,0.2042,0.2042,1044276,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL005355,NY,highway,box_truck,22691,0,3.3,1,47,44,1,0,1,12,2,general,33759,high,27048,396,127,67,847,47.0,23.0,6.3,5.7,1.42,2.87,4.44,0.1187,5.0,0.178,1.376,0.0,-0.366,0.2299,0.7728,0.7728,99935,250,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL005356,FL,mixed,pickup,7104,0,0.6,1,1478,61,1,1,1,12,8,dry_van,73766,high,52846,1215,342,261,1768,98.0,120.0,35.0,5.6,1.84,2.7,3.82,0.0807,5.0,0.095,1.159,0.0,-0.294,0.2445,1.0,1.0,306575,250,liability_only,0,0,0,0,Standard,0.0,0.0,0.0
POL005357,CA,mixed,pickup,8840,0,0.8,1,349,40,2,0,0,6,2,dry_van,14512,low,18307,328,88,97,706,61.0,46.0,24.2,2.9,1.99,4.43,2.11,0.186,5.0,0.191,0.616,0.0,-0.67,0.2027,0.5,0.5,984004,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL005358,AZ,long_haul,box_truck,25418,0,0.0,1,383,37,0,0,1,6,2,dry_van,42857,low,108811,1513,406,324,3239,163.0,97.0,46.4,11.5,1.32,2.4,8.32,0.1077,5.0,0.186,5.0,0.016,0.049,0.3375,0.5,0.5,308216,1000,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL005359,OH,highway,van,13447,0,1.0,1,1269,48,0,0,0,12,4,oversized,184387,severe,16440,418,120,108,590,60.0,28.0,8.8,5.9,2.05,2.82,3.51,0.1435,5.0,0.091,1.06,0.0,-0.169,0.1945,0.548,0.548,299167,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005360,NY,highway,van,9135,0,12.9,0,1374,35,0,0,1,12,3,dry_van,37705,high,42966,736,108,127,1270,67.0,54.0,12.5,7.6,1.69,3.11,5.14,0.091,5.0,0.009,1.482,0.007,-0.033,0.2426,1.0,1.0,97552,5000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL005361,IL,long_haul,box_truck,23669,0,2.4,1,400,47,0,1,0,6,15,livestock,100140,severe,25198,509,142,121,1027,66.0,46.0,19.8,8.0,2.5,3.37,5.44,0.1297,5.0,0.165,5.0,0.059,0.164,0.2086,0.5,0.5,499627,250,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005362,TX,urban,semi_truck,66739,1,7.3,0,655,50,2,0,0,6,1,general,25928,moderate,24138,598,201,165,939,97.0,72.0,4.4,5.7,2.33,4.53,3.96,0.1622,5.0,0.25,1.226,1.011,0.197,0.2242,0.2414,0.2414,47912,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL005363,NY,urban,van,11554,0,0.0,1,944,56,0,0,0,12,7,general,74097,high,56839,1165,362,284,2021,122.0,69.0,6.9,7.3,2.36,3.62,5.21,0.1047,5.0,0.122,1.532,0.0,-0.117,0.2184,1.0,1.0,101946,1000,collision,1,2,0,10837,Standard,2.0,10837.0,10837.0
POL005364,GA,urban,semi_truck,70385,1,0.1,1,1121,38,3,0,0,3,5,refrigerated,245909,moderate,75605,1006,336,265,3128,106.0,112.0,19.6,5.4,2.18,4.54,3.83,0.1054,5.0,0.182,1.074,0.0,0.11,0.2348,0.25,0.25,1006335,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL005365,NY,mixed,semi_truck,72028,1,4.7,0,700,29,2,1,0,3,13,general,57456,high,31991,494,167,140,1333,69.0,52.0,15.3,8.4,3.08,3.21,5.84,0.1397,5.0,0.135,1.923,1.374,-0.92,0.2645,0.25,0.25,1000675,500,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL005366,AZ,urban,semi_truck,62026,1,8.1,0,1494,39,0,0,1,12,15,general,144632,low,52436,759,200,146,1506,63.0,67.0,40.4,8.5,1.55,2.38,6.03,0.083,5.0,0.101,2.019,0.002,-0.447,0.2998,0.5244,0.5244,104903,2500,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL005367,IL,long_haul,straight_truck,33734,1,11.8,0,1426,44,1,0,0,3,2,dry_van,46427,severe,51346,646,225,147,1883,84.0,79.0,58.1,10.3,0.97,2.82,6.92,0.13,5.0,0.011,5.0,0.0,0.685,0.3546,0.25,0.25,299051,500,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL005368,FL,highway,van,6964,0,3.0,1,1399,36,0,2,1,12,7,general,43417,high,21963,750,217,169,750,98.0,71.0,8.6,4.2,3.92,3.45,2.89,0.1307,5.0,0.077,0.906,0.0,0.0,0.2398,0.7321,0.7321,513942,1000,liability_only,1,1,0,1916,Standard,1.365934,2617.13,2617.13
POL005369,PA,urban,box_truck,21818,0,0.5,0,314,43,3,1,0,6,5,general,35911,high,47885,601,225,180,2209,75.0,65.0,17.3,6.2,1.75,4.3,4.28,0.1248,5.0,0.125,1.185,0.043,0.976,0.2332,0.5,0.5,303095,250,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL005370,CA,highway,straight_truck,32811,1,0.9,0,294,60,2,1,0,12,2,general,18947,low,18516,467,153,135,793,47.0,51.0,3.6,6.4,3.08,4.7,4.87,0.1006,5.0,0.139,1.391,4.402,-0.093,0.1968,0.3086,0.3086,95728,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005371,FL,urban,box_truck,29275,1,5.5,0,89,37,0,1,1,3,1,general,11926,high,62150,1995,575,427,2072,206.0,177.0,22.7,4.5,2.17,2.83,3.06,0.1033,5.0,0.08,0.861,4.559,-0.465,0.2278,0.25,0.25,314076,1000,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL005372,TX,mixed,semi_truck,76798,1,1.4,1,1396,34,1,1,1,12,7,refrigerated,48530,moderate,36533,931,271,190,1307,108.0,86.0,8.5,5.9,1.99,5.09,4.75,0.116,5.0,0.153,1.503,0.0,-0.644,0.2501,0.3653,0.3653,508375,2500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL005373,FL,mixed,box_truck,26726,1,10.0,0,60,52,2,0,0,6,9,dry_van,49197,high,50104,801,252,145,1991,110.0,56.0,19.2,5.5,2.88,4.2,4.21,0.1373,5.0,0.154,1.379,5.0,-0.182,0.2054,0.5,0.5,101899,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005374,PA,highway,box_truck,23872,0,4.4,0,146,29,3,0,1,12,2,dry_van,14459,high,25997,482,136,93,914,42.0,49.0,1.4,7.3,2.36,3.11,4.96,0.0871,5.0,0.092,1.624,0.0,0.518,0.2113,0.7428,0.7428,506131,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005375,NY,urban,pickup,3691,0,9.3,1,2168,42,2,0,0,12,1,general,12533,high,32635,1192,390,322,1272,159.0,107.0,4.4,3.4,2.94,2.97,2.28,0.1334,5.0,0.186,0.53,0.0,-0.428,0.1638,1.0,1.0,305901,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005376,PA,mixed,straight_truck,35889,1,3.6,1,42,37,0,1,1,3,7,livestock,171958,high,46210,1588,425,339,1501,162.0,156.0,10.8,6.5,2.57,3.47,4.66,0.102,5.0,0.028,1.268,5.0,0.051,0.231,0.25,0.25,302590,250,comprehensive,1,1,0,14855,Standard,4.0,59420.0,59420.0
POL005377,NY,mixed,semi_truck,67009,1,6.6,0,137,26,0,0,0,12,2,general,32504,high,22777,503,198,138,955,61.0,40.0,14.9,5.1,2.17,3.68,3.27,0.1213,5.0,0.092,1.195,3.9,-0.474,0.1845,0.2278,0.2278,493224,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005378,TX,mixed,straight_truck,34867,1,2.1,0,1929,41,0,0,1,12,2,hazmat,68857,moderate,32216,644,113,171,1016,53.0,46.0,25.3,4.9,2.36,3.48,3.72,0.0823,5.0,0.057,0.914,0.181,0.239,0.2563,0.5369,0.5369,97383,500,liability_only,1,1,0,11921,High-Risk,1.862544,22203.39,22203.39
POL005379,PA,mixed,semi_truck,70881,1,3.2,1,271,36,2,0,0,12,3,livestock,48152,high,52672,883,296,244,1956,122.0,103.0,11.8,2.6,1.93,2.74,1.86,0.1382,5.0,0.079,0.612,3.892,-0.645,0.1674,0.5267,0.5267,312014,1000,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL005380,TX,urban,van,9049,0,1.0,0,1746,47,2,0,1,12,22,general,105642,moderate,36372,1411,382,321,1302,191.0,117.0,20.0,2.5,2.1,4.37,1.47,0.1354,5.0,0.177,0.393,0.0,-0.168,0.1881,1.0,1.0,301474,2500,combined,1,4,0,14699,Preferred,4.0,14699.0,14699.0
POL005381,TX,long_haul,pickup,3000,0,2.3,0,374,45,2,0,0,12,18,livestock,88051,moderate,37227,1186,366,311,1443,143.0,149.0,19.0,8.5,3.05,3.16,5.8,0.1206,5.0,0.09,5.0,0.042,0.707,0.2933,1.0,1.0,1000523,2500,combined,1,4,0,4951,High-Risk,4.0,4951.0,4951.0
POL005382,NY,highway,straight_truck,31929,1,4.6,1,370,44,2,1,1,6,13,dry_van,102657,high,21297,405,151,116,772,58.0,26.0,0.0,3.6,1.91,3.25,2.72,0.1432,5.0,0.035,0.752,1.67,-0.213,0.1608,0.355,0.355,296878,250,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005383,TX,urban,van,4125,0,7.3,1,132,32,1,1,1,12,27,livestock,57405,moderate,35534,685,207,135,1236,84.0,74.0,13.6,5.4,2.31,4.06,4.23,0.1226,5.0,0.094,1.184,0.107,-0.642,0.2759,1.0,1.0,485230,500,liability_only,1,2,0,6421,High-Risk,2.0,6421.0,6421.0
POL005384,CA,mixed,van,6735,0,6.5,0,1984,37,3,0,0,3,7,dry_van,62313,low,80483,2436,835,669,3201,319.0,288.0,6.5,6.5,2.51,4.77,4.64,0.131,5.0,0.086,1.379,0.0,-1.049,0.2594,0.25,0.25,505245,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL005385,IL,long_haul,box_truck,28751,1,3.9,0,1180,45,3,0,0,3,6,dry_van,77752,severe,33947,1072,393,324,1424,143.0,107.0,56.2,10.8,2.98,4.75,7.55,0.1334,5.0,0.263,5.0,0.0,-0.394,0.3675,0.25,0.25,480544,500,combined,1,1,0,32287,High-Risk,4.0,129148.0,129148.0
POL005386,NY,mixed,box_truck,29693,1,0.0,0,185,33,0,1,0,12,2,dry_van,33870,high,23820,302,110,98,934,44.0,38.0,18.5,3.9,1.52,2.15,3.05,0.1457,5.0,0.021,0.994,4.486,0.711,0.2147,0.6806,0.6806,285107,500,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL005387,FL,urban,semi_truck,70641,1,12.3,0,1125,41,1,0,0,12,3,general,28609,high,14477,238,70,67,537,87.0,32.0,4.8,5.2,1.42,3.53,3.66,0.3655,5.0,0.081,1.126,0.009,-0.185,0.2011,0.1448,0.1448,102532,250,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL005388,AZ,urban,box_truck,24288,0,0.3,0,99,46,1,2,1,12,9,general,52221,low,44956,656,223,156,1568,85.0,76.0,16.1,4.2,1.64,3.33,3.14,0.1296,5.0,0.07,0.85,0.0,0.15,0.2144,1.0,1.0,484974,1000,liability_only,0,0,0,0,Standard,0.0,0.0,0.0
POL005389,NY,highway,semi_truck,74764,1,8.3,0,560,50,2,0,1,12,4,dry_van,44552,high,46055,1175,346,298,1719,133.0,101.0,15.3,5.1,3.1,4.52,3.61,0.1132,5.0,0.237,0.964,1.605,-0.302,0.2381,0.4606,0.4606,290753,500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL005390,OH,long_haul,straight_truck,31249,1,3.2,0,250,36,1,1,1,3,3,general,22101,severe,35127,591,160,127,1175,58.0,51.0,14.8,10.7,1.54,4.5,7.8,0.0981,5.0,0.102,5.0,5.0,0.104,0.2747,0.25,0.25,49400,5000,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL005391,CA,urban,van,5092,0,9.2,0,1570,37,1,1,0,3,10,general,85616,low,40680,582,232,156,1566,80.0,76.0,16.3,4.5,2.51,4.63,2.99,0.1375,5.0,0.196,0.868,0.075,-0.014,0.1893,0.25,0.25,314475,5000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL005392,NY,mixed,van,10589,0,2.7,0,494,43,2,0,1,6,3,dry_van,17687,high,13212,440,110,67,404,57.0,32.0,16.5,3.0,2.66,2.86,2.12,0.1295,5.0,0.054,0.628,0.069,0.401,0.1874,0.4404,0.4404,99462,2500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL005393,OH,highway,box_truck,27373,1,4.9,1,2096,34,1,1,1,6,5,dry_van,31063,severe,42292,1026,206,215,1466,120.0,110.0,17.5,3.5,2.29,2.97,2.86,0.117,5.0,0.169,0.639,0.0,0.276,0.2035,0.5,0.5,971617,2500,combined,1,1,0,27963,Preferred,2.0,55926.0,55926.0
POL005394,IL,mixed,straight_truck,31372,1,2.1,1,721,28,0,1,0,12,8,general,36402,severe,76880,1171,334,274,2809,146.0,125.0,32.7,5.7,1.27,4.21,4.83,0.1247,5.0,0.132,1.333,1.456,0.315,0.2977,1.0,1.0,312693,250,collision,1,2,0,7130,High-Risk,2.0,7130.0,7130.0
POL005395,GA,long_haul,van,8800,0,6.6,0,559,45,2,0,1,3,1,general,23166,moderate,14957,208,54,34,541,14.0,17.0,41.2,6.2,1.37,4.15,4.79,0.0673,5.0,0.211,5.0,0.038,0.0,0.2915,0.25,0.25,95555,500,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL005396,FL,highway,van,9826,0,2.5,1,913,39,1,2,0,12,11,general,21057,high,56707,1113,420,315,2340,175.0,112.0,10.1,5.0,3.65,3.49,3.95,0.1572,5.0,0.064,1.381,0.0,-0.127,0.2463,1.0,1.0,1023317,5000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL005397,CA,highway,semi_truck,70611,1,5.3,1,1243,48,1,1,1,12,3,refrigerated,61857,low,30052,578,156,139,1007,87.0,53.0,5.1,4.1,2.35,3.23,2.47,0.1505,5.0,0.182,0.775,0.0,-0.495,0.138,0.3005,0.3005,291262,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL005398,FL,mixed,box_truck,27376,1,0.0,1,0,37,1,2,1,6,7,dry_van,70065,high,101219,1460,486,337,3737,181.0,146.0,11.4,5.4,2.26,3.77,3.44,0.124,5.0,0.084,1.025,5.0,0.319,0.1742,0.5,0.5,505099,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005399,FL,mixed,straight_truck,31482,1,5.2,1,492,43,3,2,0,12,3,refrigerated,50557,high,25692,782,315,240,1201,116.0,86.0,28.2,5.1,3.26,4.35,3.74,0.1483,5.0,0.16,1.21,1.292,-0.381,0.2428,0.4282,0.4282,514028,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL005400,OH,mixed,straight_truck,34578,1,2.3,1,1160,24,2,1,0,12,2,dry_van,31950,severe,53361,1022,372,360,2531,145.0,124.0,0.0,3.6,3.28,4.26,2.52,0.1419,5.0,0.156,0.825,0.0,0.201,0.2039,0.8894,0.8894,295194,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005401,TX,mixed,box_truck,26052,1,1.6,1,405,48,2,0,0,12,8,hazmat,275843,moderate,58783,1723,566,448,2439,222.0,199.0,2.8,4.0,3.12,4.05,2.96,0.1288,5.0,0.111,0.745,1.383,-0.033,0.1997,1.0,1.0,1018177,250,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL005402,AZ,urban,box_truck,24584,0,7.1,0,68,38,2,0,1,12,1,livestock,52751,low,51344,1351,393,290,1694,162.0,129.0,25.3,4.9,1.75,3.9,3.34,0.1199,5.0,0.215,0.911,0.0,-0.151,0.2374,1.0,1.0,293762,500,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL005403,AZ,mixed,pickup,5262,0,8.5,0,3,40,3,1,1,12,9,general,55997,low,45254,609,189,178,1803,59.0,67.0,4.1,3.7,2.19,3.78,2.7,0.0969,5.0,0.142,0.856,0.0,-0.784,0.197,1.0,1.0,521355,5000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005404,TX,urban,semi_truck,69706,1,5.6,0,1206,41,1,2,1,12,5,general,52661,moderate,15405,446,149,96,609,58.0,38.0,16.8,5.4,2.97,3.73,4.15,0.13,5.0,0.04,1.157,0.0,1.124,0.23,0.154,0.154,512103,1000,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL005405,TX,long_haul,semi_truck,65663,1,13.3,0,144,38,0,0,0,6,1,livestock,21933,moderate,19861,579,149,165,717,67.0,57.0,30.7,10.2,3.09,5.38,7.71,0.1157,5.0,0.133,5.0,5.0,-0.479,0.3885,0.1986,0.1986,1030232,5000,combined,1,1,0,9263,High-Risk,5.035247,46641.49,46641.49
POL005406,OH,urban,van,6590,0,1.5,1,155,43,1,0,0,12,5,general,48340,severe,49929,953,335,232,1857,122.0,111.0,14.5,4.2,2.41,3.36,3.36,0.128,5.0,0.094,0.887,0.0,-0.518,0.2362,1.0,1.0,523317,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL005407,AZ,mixed,van,8694,0,3.6,0,306,43,2,0,0,3,8,general,50457,low,51468,687,241,211,2111,83.0,78.0,10.4,4.0,3.33,3.87,3.35,0.1208,5.0,0.1,1.032,0.0,-0.466,0.2034,0.25,0.25,102233,500,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL005408,FL,highway,straight_truck,28947,1,0.8,1,127,44,1,2,0,12,1,dry_van,18956,high,35965,834,282,271,1524,126.0,91.0,2.0,6.2,3.63,4.83,4.4,0.1511,5.0,0.057,1.305,5.0,0.535,0.2332,0.5994,0.5994,489645,500,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL005409,TX,highway,box_truck,24140,0,0.3,0,0,30,2,1,0,12,2,general,22210,moderate,45125,855,336,250,1938,124.0,93.0,15.0,6.3,2.87,3.84,4.61,0.145,5.0,0.225,1.336,0.0,-0.397,0.2173,1.0,1.0,519058,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL005410,NY,highway,semi_truck,77153,1,2.5,0,1649,51,0,0,0,6,4,dry_van,33445,high,130785,2270,661,522,5453,289.0,240.0,16.5,5.6,1.07,3.64,3.79,0.1273,5.0,0.131,1.158,0.081,0.267,0.2244,0.5,0.5,519749,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL005411,GA,mixed,pickup,3000,0,6.8,1,327,42,1,1,0,12,29,dry_van,138764,moderate,32322,688,266,163,1377,109.0,65.0,18.4,5.7,2.79,4.24,4.15,0.1584,5.0,0.159,1.214,0.0,-0.835,0.1888,1.0,1.0,505585,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL005412,TX,mixed,box_truck,24848,0,0.6,1,655,46,1,1,1,12,1,oversized,90649,moderate,53036,1430,365,326,1773,173.0,126.0,28.5,8.1,1.37,3.46,6.26,0.121,5.0,0.11,1.743,0.046,0.522,0.2764,1.0,1.0,1942835,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL005413,GA,long_haul,semi_truck,67498,1,0.7,0,1650,41,3,0,1,6,30,general,78102,moderate,39432,524,152,121,1321,87.0,53.0,35.3,7.5,0.79,4.27,5.4,0.166,5.0,0.172,5.0,0.053,-0.022,0.2731,0.3943,0.3943,294954,1000,collision,1,4,0,11932,High-Risk,10.14456,30261.22,30261.22
POL005414,CA,highway,van,8149,0,4.5,1,3009,31,2,1,0,12,3,oversized,56287,low,30339,457,190,111,1249,85.0,63.0,1.0,5.8,2.08,3.35,4.18,0.186,5.0,0.056,1.113,0.0,0.274,0.1953,1.0,1.0,100636,5000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL005415,CA,mixed,box_truck,23555,0,2.4,1,984,67,0,3,1,6,13,hazmat,206033,low,86680,1640,515,395,3249,87.0,167.0,12.3,5.7,3.34,2.38,4.4,0.053,5.0,0.063,1.061,0.078,-0.033,0.2215,0.5,0.5,293241,1000,liability_only,0,0,0,0,Standard,0.0,0.0,0.0
POL005416,FL,mixed,van,7770,0,1.6,0,2434,43,2,1,1,6,4,refrigerated,65225,high,54972,1142,318,260,1878,144.0,139.0,6.2,3.6,2.55,1.98,2.54,0.1261,5.0,0.0,0.848,0.033,0.18,0.1781,0.5,0.5,95640,500,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL005417,FL,urban,box_truck,23844,0,0.4,1,406,27,0,0,0,6,6,oversized,344041,high,14773,538,211,173,648,59.0,62.0,26.0,5.4,3.34,4.23,3.47,0.1097,5.0,0.132,0.945,0.0,-0.16,0.2272,0.4221,0.4221,523933,1000,liability_only,0,0,0,0,Standard,0.0,0.0,0.0
POL005418,TX,highway,straight_truck,36165,1,13.7,0,1248,41,6,0,0,12,2,refrigerated,33812,moderate,32760,1204,425,339,1632,171.0,69.0,2.4,6.8,3.9,5.44,4.91,0.142,5.0,0.128,1.564,0.0,-0.326,0.2274,0.546,0.546,299486,250,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL005419,NY,highway,box_truck,26244,1,1.7,1,2288,39,2,0,0,12,23,general,48943,high,33982,603,172,179,1390,49.0,53.0,4.6,2.4,1.47,5.51,1.58,0.0813,5.0,0.135,0.42,0.0,-0.009,0.163,0.9709,0.9709,302751,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL005420,TX,highway,straight_truck,29991,1,9.4,0,17,40,1,0,0,12,1,oversized,66444,moderate,46327,762,231,166,1764,100.0,77.0,20.5,3.9,1.68,3.6,3.26,0.1312,5.0,0.137,1.096,5.0,0.74,0.2054,0.7721,0.7721,485409,250,liability_only,1,1,0,7705,Preferred,1.295169,9979.28,9979.28
POL005421,TX,highway,straight_truck,35522,1,4.9,0,314,27,0,1,1,6,1,livestock,17769,moderate,23288,419,136,80,779,35.0,42.0,16.5,4.4,2.27,2.55,3.28,0.0835,5.0,0.175,1.085,4.821,-0.871,0.1842,0.3881,0.3881,296610,500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL005422,TX,mixed,straight_truck,30125,1,0.7,1,1003,42,1,1,1,12,8,hazmat,176474,moderate,25439,295,89,78,913,33.0,32.0,26.8,4.7,1.71,3.3,3.0,0.1119,5.0,0.187,0.959,0.0,0.453,0.191,0.424,0.424,982102,1000,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL005423,AZ,urban,straight_truck,28307,1,1.6,1,321,34,1,0,0,12,44,refrigerated,402564,low,13943,481,100,112,512,82.0,40.0,13.3,8.7,2.62,2.96,6.76,0.1705,5.0,0.093,2.048,5.0,-0.046,0.3176,0.2324,0.2324,314165,2500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL005424,FL,mixed,pickup,5990,0,5.3,0,0,57,2,0,1,6,5,oversized,119677,high,48954,679,206,140,1578,75.0,61.0,8.4,6.5,1.92,2.17,4.79,0.1105,5.0,0.007,1.388,0.043,-0.315,0.215,0.5,0.5,487657,5000,combined,1,2,0,2464,Standard,4.0,4928.0,4928.0
POL005425,FL,long_haul,straight_truck,38721,1,16.8,0,1342,42,0,1,1,3,18,hazmat,195263,high,18630,315,93,93,561,51.0,34.0,34.8,9.3,2.16,3.0,6.58,0.1619,5.0,0.083,5.0,0.055,0.297,0.3161,0.25,0.25,50371,500,combined,1,1,0,15760,High-Risk,4.0,63040.0,63040.0
POL005426,NY,mixed,pickup,3000,0,2.7,1,102,49,2,0,1,6,6,dry_van,57945,high,30904,543,154,96,945,54.0,48.0,11.5,6.5,1.24,1.78,4.63,0.0994,5.0,0.107,1.38,0.04,0.081,0.1757,0.5,0.5,502599,1000,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL005427,AZ,mixed,pickup,3000,0,2.0,1,326,51,1,0,1,12,5,general,53331,low,67180,2531,652,530,2162,274.0,210.0,2.8,8.1,2.48,2.69,6.06,0.1083,5.0,0.191,1.836,0.0,-0.251,0.2376,1.0,1.0,513738,500,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL005428,TX,urban,pickup,8257,0,4.0,1,1914,46,1,2,0,12,23,general,51378,moderate,44418,983,347,276,1927,139.0,113.0,31.3,4.4,3.24,4.31,3.67,0.1414,5.0,0.161,1.014,0.0,-0.179,0.2275,1.0,1.0,303038,500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL005429,GA,long_haul,van,6573,0,2.8,0,56,44,1,0,0,12,2,hazmat,35909,moderate,15478,351,118,90,475,58.0,37.0,32.9,9.0,1.72,3.39,6.19,0.1652,5.0,0.189,5.0,0.0,-0.885,0.3438,0.5159,0.5159,103974,500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL005430,GA,highway,box_truck,27835,1,8.0,0,1806,53,1,1,1,12,1,hazmat,92640,moderate,64944,840,254,218,2233,99.0,89.0,14.1,2.0,1.14,4.31,1.43,0.1179,5.0,0.179,0.445,0.013,-0.497,0.1904,1.0,1.0,50440,500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL005431,IL,mixed,box_truck,23487,0,3.4,0,502,36,3,1,1,12,8,dry_van,119387,severe,16319,580,155,156,552,74.0,50.0,10.2,7.0,3.24,1.72,4.51,0.1276,5.0,0.096,1.6,0.021,-0.738,0.2395,0.4663,0.4663,98902,2500,liability_only,0,0,0,0,Standard,0.0,0.0,0.0
POL005432,CA,long_haul,pickup,6425,0,0.7,0,1947,49,4,1,0,12,21,general,81200,low,50554,965,391,292,2273,161.0,116.0,62.4,7.5,2.65,5.03,5.34,0.1668,5.0,0.26,5.0,0.0,0.705,0.344,1.0,1.0,477578,250,liability_only,0,0,0,0,High-Risk,0.0,0.0,0.0
POL005433,GA,mixed,box_truck,31233,1,13.0,0,1643,38,1,0,0,12,9,refrigerated,92381,moderate,44020,1528,434,386,1618,198.0,141.0,3.9,4.4,2.22,3.73,3.25,0.1296,5.0,0.142,0.978,0.0,-0.146,0.1985,1.0,1.0,523649,500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
